book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1204,321,4,2185,355,8,15,2018,159,1
2166,144,4,21204,188,8,36,2008,105,2
1057,449,7,17451,184,3,34,2012,111,6
1478,447,3,22115,192,6,28,2016,173,1
2228,430,3,12636,95,8,50,2011,50,6
780,2,3,11582,171,3,16,2003,136,1
120,87,4,29723,194,2,17,2002,198,2
110,160,1,29641,199,1,45,2016,194,7
2513,276,7,6173,341,4,38,2008,105,1
2727,442,1,19031,429,1,6,2019,56,1
1347,191,6,12032,509,1,36,2005,119,6
1566,244,9,2710,442,7,42,2007,177,6
466,169,10,11479,576,5,35,2010,113,4
1870,179,3,22199,280,5,16,2003,103,7
716,201,2,242,515,6,21,2000,133,2
2607,334,2,26239,644,3,4,2000,137,3
2096,338,1,23687,653,3,19,2005,57,7
1511,196,8,2910,370,5,19,2014,26,5
1277,387,3,16842,695,1,42,2013,39,7
2515,393,10,8762,354,4,45,2005,111,1
516,126,10,8755,352,5,3,2005,149,3
1753,397,4,29335,471,1,3,2014,34,4
1276,210,6,6850,285,4,4,2001,67,2
1397,395,4,20807,602,9,32,2012,123,2
953,119,9,11800,84,6,34,2011,99,3
1101,279,5,8227,608,10,40,2009,3,2
450,302,5,23307,259,8,48,2011,134,2
1202,132,7,89,355,7,28,2005,144,4
171,340,8,17563,689,3,23,2020,185,2
2597,276,8,23870,168,10,35,2011,13,6
1832,422,2,5954,390,4,23,2009,8,2
2523,160,7,18669,377,10,30,2018,169,3
236,189,6,9124,467,6,20,2018,155,7
2834,328,3,21505,503,10,36,2020,182,7
338,45,8,3488,81,4,5,2016,48,3
756,260,2,18975,468,2,17,2021,161,1
528,343,1,10291,172,5,17,2011,19,2
1219,371,7,23911,331,4,11,2018,48,6
719,220,7,24424,104,5,45,2012,188,2
1627,298,5,1981,596,3,50,2005,178,4
1394,5,8,28021,693,3,9,2006,173,2
1924,71,9,14115,662,1,46,2021,46,2
1061,247,10,7676,203,2,30,2003,160,1
2355,296,4,27544,420,9,22,2021,163,5
2468,192,3,7279,320,3,39,2003,156,4
210,87,5,9790,632,7,22,2017,123,3
79,278,1,905,237,9,40,2013,191,4
2038,107,6,2718,535,3,17,2020,121,3
2276,315,5,11686,354,2,17,2006,153,6
1472,319,3,28605,450,1,29,2007,108,7
2554,419,5,3736,618,3,6,2017,101,7
267,15,4,1688,434,5,10,2000,175,2
1574,232,8,19438,176,5,22,2018,161,6
2691,49,10,28878,425,3,24,2013,20,6
1391,347,7,11668,215,7,32,2003,139,5
1647,41,4,13940,585,8,21,2012,114,1
2252,395,8,3738,639,2,5,2011,98,5
135,351,10,12218,531,7,50,2019,131,3
503,335,9,8454,86,10,24,2017,54,3
1852,288,3,24460,548,5,16,2018,111,3
2233,200,4,5168,229,4,49,2019,105,5
994,108,2,8351,167,1,37,2006,62,5
2582,450,5,11218,542,5,17,2001,167,7
84,104,9,3929,203,5,24,2021,54,7
1496,160,5,16115,518,8,10,2020,44,1
1664,283,2,24987,406,10,38,2009,14,7
1752,184,5,20142,465,8,47,2014,132,7
28,413,7,24163,278,7,44,2000,156,3
2777,217,4,4146,135,7,14,2006,105,6
1165,409,7,13017,370,1,22,2020,78,2
23,156,8,24603,76,2,2,2004,29,1
1842,218,2,10477,382,2,34,2018,132,2
1088,164,8,16694,472,8,29,2021,171,7
565,54,9,19258,225,2,35,2007,15,5
2092,138,7,24122,343,4,26,2020,115,1
2411,83,10,6544,138,5,7,2014,171,2
2867,161,5,7411,216,8,39,2011,138,2
2081,145,10,23481,629,3,48,2000,103,5
1746,179,1,23818,183,4,1,2005,179,1
1958,350,5,17793,349,3,24,2006,122,1
972,120,10,21663,83,4,23,2015,19,4
1070,176,3,1668,155,10,20,2021,9,6
691,296,3,26138,386,4,1,2020,153,7
940,91,7,19934,303,8,49,2003,165,1
2114,349,7,24081,433,7,4,2002,78,4
446,445,5,7125,390,2,9,2016,199,5
2762,320,7,22340,536,3,43,2014,116,2
104,402,1,11557,638,1,6,2021,55,7
974,102,5,15043,603,5,6,2000,67,4
1766,106,2,6944,389,2,11,2021,153,7
846,69,10,28167,340,3,10,2003,186,2
1252,129,7,6088,611,9,28,2012,125,1
677,43,6,24133,536,7,47,2014,24,2
1784,26,1,4481,176,7,48,2011,79,5
2538,327,9,12501,667,6,11,2009,147,2
607,389,8,2613,522,7,17,2015,91,7
2545,224,5,6277,313,1,45,2005,10,7
889,334,9,5251,205,7,40,2007,20,3
1609,325,9,28841,482,4,15,2013,69,2
2653,35,7,17167,664,3,29,2009,79,1
472,219,9,22697,506,9,32,2011,135,4
1969,42,2,13243,149,2,20,2013,49,5
2462,448,8,9160,665,2,25,2018,99,2
1254,426,7,17300,546,4,19,2018,45,2
1541,245,4,3604,302,7,2,2020,100,5
234,375,1,23607,552,6,15,2006,106,3
2072,9,10,513,275,6,32,2013,38,7
1611,36,7,15046,248,9,15,2001,116,4
2997,38,10,18160,393,9,29,2007,71,4
365,164,5,2431,153,7,24,2000,127,3
1868,257,4,1849,646,2,48,2001,45,3
358,97,5,5930,200,2,19,2019,131,7
1649,65,4,6609,401,1,31,2001,54,5
2419,10,10,17146,107,5,18,2012,116,3
2950,391,1,21154,356,1,10,2021,124,7
6,169,10,26795,684,2,30,2007,75,4
2072,312,3,17507,361,3,25,2008,39,4
2215,386,5,14948,635,4,40,2021,14,5
2287,81,8,10328,455,3,18,2002,83,6
1951,396,2,1645,203,3,9,2014,78,3
75,280,1,967,306,5,37,2021,57,3
1672,247,7,12770,340,4,47,2021,93,3
2452,94,1,28284,116,5,31,2001,62,2
2693,241,6,20451,658,5,5,2000,114,1
2797,278,2,2666,404,8,50,2013,3,4
91,30,6,10101,330,2,4,2009,199,4
2714,161,10,14196,412,1,50,2005,39,7
652,62,9,10485,311,5,13,2021,172,1
2397,137,2,8110,531,8,46,2011,15,1
1838,221,2,22226,395,5,49,2005,6,1
2630,235,4,14748,470,9,4,2004,152,5
1777,449,1,13964,670,6,22,2005,183,3
2827,264,10,25052,304,8,43,2014,166,5
537,334,2,3386,232,1,5,2010,174,4
488,365,6,27906,432,1,17,2002,16,5
1133,120,7,14199,126,3,18,2016,57,5
1656,428,2,18537,191,1,35,2013,60,1
686,374,5,2904,617,4,43,2016,13,7
1257,78,7,18003,300,5,25,2013,159,6
568,380,7,4195,581,1,33,2002,54,6
134,212,10,20836,416,2,18,2004,182,5
1955,234,1,18392,235,8,39,2000,129,2
1950,296,1,9705,197,3,7,2001,24,2
1358,208,3,5010,554,8,7,2000,98,4
373,323,6,26709,154,10,24,2009,184,3
1149,364,4,9949,144,8,33,2015,158,1
765,267,2,12026,631,10,40,2008,15,3
1013,342,8,2104,330,10,31,2018,70,6
1695,191,3,9200,331,3,48,2002,16,2
1385,1,7,11592,218,10,22,2020,52,7
1179,190,5,9360,486,7,14,2015,105,7
1952,19,7,6750,81,9,8,2004,101,5
638,175,10,4531,142,3,10,2013,171,1
2810,202,6,6669,565,1,15,2005,60,5
1102,428,6,10103,357,7,38,2004,146,5
2386,72,7,23659,104,8,27,2017,17,2
209,49,7,22027,444,8,28,2013,23,6
1697,296,5,16726,232,4,18,2019,9,7
1662,1,5,26527,422,5,34,2005,85,6
1314,420,6,22665,92,2,24,2017,99,5
1561,110,4,20072,206,3,28,2004,34,7
753,3,2,10286,524,7,45,2016,49,6
2817,258,6,26380,625,6,46,2015,25,4
546,204,6,27069,292,6,8,2005,113,5
2686,437,8,20723,431,6,16,2020,177,4
2404,36,4,16426,385,2,39,2015,74,1
1614,42,3,28176,94,9,39,2003,59,1
2201,249,9,19684,190,3,26,2001,195,3
882,303,5,674,550,2,34,2013,152,3
435,448,5,24115,92,2,43,2012,111,7
2931,250,9,19773,325,7,40,2006,144,2
626,340,8,9566,260,5,45,2003,148,2
7,206,1,12854,695,3,22,2020,180,7
1538,168,10,17419,132,5,41,2008,193,1
2538,74,4,14365,206,3,38,2013,16,3
1860,310,1,23931,136,3,22,2010,12,3
1024,133,1,29383,227,5,47,2011,68,3
2300,116,3,25585,458,7,29,2007,159,2
454,222,8,17358,608,7,8,2017,126,2
1191,113,4,14495,687,6,14,2016,149,4
1563,270,9,3945,619,7,30,2003,21,1
398,255,2,5471,152,6,41,2015,189,4
1357,399,5,27383,220,10,38,2015,137,3
2746,388,2,13581,95,10,41,2002,75,3
2526,73,8,13328,403,2,46,2007,152,4
1575,407,6,28645,643,10,41,2018,193,6
2488,231,4,3433,472,4,30,2014,119,1
442,92,8,17324,193,1,2,2003,199,7
290,305,2,11120,184,4,49,2001,146,1
2535,102,3,22647,397,2,38,2019,9,1
1955,328,6,27864,271,4,47,2013,56,3
2901,150,10,1343,195,6,25,2021,199,6
1314,233,8,12238,335,10,50,2016,19,1
431,410,1,19830,489,2,2,2019,128,3
928,393,2,25947,375,5,33,2005,20,6
937,202,3,7477,240,1,39,2014,29,5
2744,299,9,22183,254,4,32,2011,15,6
1107,404,5,16784,191,5,18,2000,58,7
27,397,3,3533,111,4,37,2016,42,1
2369,347,2,15886,145,7,47,2009,43,1
2171,176,6,16803,495,9,2,2018,68,6
2367,124,10,27303,198,10,39,2015,33,2
546,20,3,22088,241,7,36,2006,31,2
4,297,7,18246,438,2,20,2003,187,1
1293,423,4,26697,495,6,5,2002,45,1
1375,45,8,28409,394,3,24,2008,9,1
335,342,10,27920,286,3,47,2017,57,5
1025,212,2,442,618,7,21,2016,188,7
2195,63,3,19652,486,10,22,2021,198,5
808,52,8,1865,276,8,10,2011,83,1
1303,309,2,3562,209,6,24,2011,123,1
369,429,8,8219,367,8,11,2007,64,1
1425,399,9,16744,696,8,11,2020,36,2
2385,109,7,13428,207,2,37,2018,24,5
211,245,4,29125,639,10,15,2006,124,7
2833,152,1,2573,450,6,14,2016,117,5
1685,325,3,14507,132,9,21,2019,194,7
1119,185,9,29667,307,4,11,2020,77,6
410,263,3,9367,414,5,20,2009,99,7
857,418,8,586,357,1,32,2015,122,6
1282,265,8,25502,506,7,31,2004,189,5
624,158,7,28727,355,10,42,2014,141,2
1288,370,6,23670,224,4,35,2002,101,5
2020,128,4,25038,513,7,47,2001,116,1
665,5,3,8610,289,8,21,2006,74,6
2985,90,8,5817,135,9,19,2007,34,1
1196,322,3,391,520,2,36,2017,87,1
295,294,8,15764,187,10,38,2015,104,7
154,83,9,3403,139,3,14,2000,119,2
2801,153,7,13955,460,5,44,2005,65,7
1007,111,7,9444,493,5,18,2014,200,5
1548,109,2,21409,548,8,32,2019,16,7
1745,256,5,29183,548,1,36,2016,62,6
536,347,2,18896,510,5,2,2014,69,7
832,16,1,8414,120,3,7,2018,5,2
2520,229,6,1049,581,9,32,2010,107,6
1041,416,6,11891,392,1,11,2008,114,5
106,267,7,7650,278,6,46,2002,10,6
1025,73,7,9756,243,8,14,2014,193,5
630,325,7,23865,527,3,8,2019,24,6
2919,204,9,2758,93,10,30,2007,186,4
2753,439,6,27085,510,2,8,2015,138,5
921,232,8,13467,192,3,1,2016,173,3
121,444,9,25423,264,9,16,2002,3,1
1358,181,8,17605,154,10,41,2011,187,3
359,171,7,998,600,2,47,2015,135,4
2556,174,3,11373,319,5,46,2008,76,1
2270,40,1,26413,686,3,34,2013,88,7
2533,7,6,19451,458,9,36,2014,123,5
2967,398,7,3960,663,1,26,2000,151,4
1961,396,10,17415,344,9,39,2015,176,6
2873,219,8,8042,552,4,8,2003,95,5
1192,117,1,13279,498,1,47,2011,89,3
2404,220,6,14692,598,10,18,2020,6,1
2314,192,3,19726,507,7,45,2014,2,7
1307,364,2,29373,529,5,24,2011,179,2
2486,412,5,16959,308,6,43,2000,134,6
1463,173,1,27566,295,5,20,2007,89,7
104,3,1,15695,673,9,28,2013,83,6
2030,217,7,11063,582,6,21,2009,54,5
2316,305,2,24376,241,2,34,2011,151,5
1305,238,8,1430,288,3,34,2006,112,6
2796,142,7,2759,631,10,12,2014,118,6
385,113,10,15590,412,8,20,2004,145,3
455,257,8,22654,540,3,10,2019,157,2
2022,348,2,28449,493,8,36,2002,126,6
220,426,1,19745,148,10,16,2012,74,1
2330,42,3,26822,437,3,18,2019,25,3
2525,140,4,12986,672,4,18,2010,198,1
414,294,5,18817,280,1,12,2006,108,4
1173,91,8,800,306,1,9,2014,26,4
1381,179,2,26739,538,9,30,2017,195,3
2196,52,5,14442,493,6,9,2003,34,4
883,349,2,826,585,5,23,2004,86,2
628,390,3,11811,241,4,33,2002,22,7
1418,129,1,26528,538,7,4,2000,169,6
724,435,5,6370,517,4,34,2018,124,2
1350,434,10,8268,259,2,49,2021,54,3
809,68,7,7580,142,2,28,2019,100,3
2451,38,6,16961,548,5,41,2013,48,4
1887,26,10,27003,455,2,29,2010,177,4
2416,87,3,12613,456,3,34,2011,97,5
1953,399,7,25212,377,4,4,2001,134,6
794,96,6,22017,166,7,41,2000,156,3
1246,425,5,5451,94,7,1,2009,138,4
1638,425,7,12735,156,6,1,2004,118,6
1493,202,9,26753,79,2,4,2019,1,1
2276,151,2,10575,441,6,32,2013,197,6
2738,263,2,16041,419,7,39,2011,198,5
397,253,2,15252,585,2,11,2002,8,3
1573,143,7,3635,262,3,33,2010,31,2
1698,376,10,5781,100,1,3,2015,137,4
2936,284,4,13397,482,6,25,2012,130,4
2879,367,5,26210,689,1,13,2015,160,3
124,222,6,25099,151,8,27,2003,90,7
2766,210,6,14069,332,7,27,2008,70,7
632,346,2,3175,474,6,23,2005,177,2
1997,177,1,29456,535,1,34,2007,92,6
1093,165,8,15213,697,4,4,2004,94,5
2137,425,3,14763,647,1,31,2006,43,4
268,6,6,23797,216,8,14,2008,164,5
237,365,7,23082,303,10,11,2000,93,5
986,40,5,23288,269,8,3,2012,8,4
1807,226,2,13249,294,5,17,2006,164,6
340,187,7,19887,152,5,9,2005,150,4
878,40,2,5941,105,2,36,2010,35,6
2736,223,9,8097,455,6,34,2021,46,6
2943,78,5,7670,679,1,39,2016,56,5
2031,176,5,16835,548,10,41,2018,20,6
2020,296,8,26001,104,7,29,2002,40,1
2129,17,1,18354,320,4,11,2018,24,1
2039,252,6,11612,333,1,8,2000,88,5
2304,102,1,8264,172,3,43,2008,48,7
1223,439,6,22811,501,8,46,2012,12,7
1494,315,9,26737,265,2,1,2018,43,7
166,259,2,17154,253,9,36,2014,44,1
2596,151,2,14552,547,6,34,2003,176,3
1696,406,1,6154,645,10,27,2010,171,2
47,211,5,2149,441,6,32,2003,192,5
2151,80,6,29799,641,5,45,2015,15,3
1083,25,8,6520,271,3,41,2005,95,3
63,344,10,14054,667,10,23,2003,86,3
733,328,4,29661,132,10,12,2017,20,6
1019,417,1,24938,394,6,43,2009,82,1
2189,400,1,6623,386,5,19,2008,3,4
1597,271,1,5294,150,1,7,2016,44,5
2743,120,8,28244,413,2,35,2021,21,1
58,237,4,7930,111,2,28,2002,173,5
1480,73,4,14018,535,6,49,2013,126,6
1475,208,9,12047,607,6,17,2003,57,1
2716,18,2,28661,509,7,13,2000,171,7
468,330,9,29053,421,3,17,2005,102,1
648,98,3,18410,307,4,5,2016,39,5
997,89,5,22160,149,6,42,2016,11,7
348,26,7,25141,370,7,40,2002,98,1
2895,279,2,12285,475,8,38,2005,165,1
36,188,6,15308,286,7,34,2009,135,3
2873,49,6,351,244,7,37,2012,137,4
710,155,4,24240,401,3,12,2015,6,4
1055,38,10,13667,313,4,4,2013,28,1
1619,239,2,5541,101,9,17,2000,88,2
1471,63,8,3979,514,2,37,2016,32,7
199,354,4,1005,526,5,5,2019,154,3
2318,23,4,28195,176,10,19,2007,162,6
530,234,3,11541,395,5,17,2004,86,4
498,396,9,23348,157,2,2,2017,159,3
1465,88,4,12383,671,7,43,2013,29,5
1339,443,4,4085,327,3,11,2021,156,3
1584,188,1,11568,627,6,47,2015,76,1
59,387,7,11442,119,5,16,2004,185,5
31,69,1,25581,318,4,34,2002,140,5
120,70,2,26961,446,9,1,2003,186,3
589,157,8,1893,157,7,40,2008,141,4
1104,367,9,15637,386,5,44,2019,72,2
1901,229,6,29061,401,5,41,2015,107,6
1387,448,8,22520,415,10,22,2010,155,1
1298,184,1,23882,484,3,44,2013,194,1
1808,350,5,22592,664,3,13,2021,173,4
1156,265,8,12926,317,1,37,2011,133,2
278,307,8,29501,384,5,24,2012,127,2
1365,175,7,25287,197,9,38,2010,77,3
631,174,4,4122,651,9,9,2014,72,4
1687,10,3,25851,417,7,22,2014,178,3
1555,417,10,15494,165,9,4,2005,4,1
2888,75,8,29617,385,2,37,2014,182,5
1691,121,10,8174,398,1,3,2018,84,5
2414,178,5,1202,132,8,42,2017,141,6
2229,257,2,17241,319,4,12,2000,112,2
1304,211,8,8055,394,7,43,2014,198,1
138,161,8,22037,664,9,41,2009,65,6
174,355,5,25998,253,7,49,2012,170,2
1223,23,3,21442,289,10,23,2001,171,4
2054,86,8,975,97,5,39,2003,70,4
20,266,2,7973,355,4,48,2008,44,7
2821,154,2,25362,440,9,33,2002,115,7
1868,326,5,13531,446,4,43,2001,157,4
1415,132,9,28935,597,10,28,2017,56,1
542,433,5,20897,441,6,39,2007,175,1
1788,305,7,12184,338,5,29,2013,177,3
107,361,6,8647,311,5,15,2006,200,2
1828,140,8,492,502,9,24,2006,100,7
2662,167,6,20206,384,5,24,2018,129,6
1095,317,6,11961,238,10,41,2000,71,4
812,169,1,824,604,9,1,2016,104,6
2875,291,9,28008,275,1,5,2001,130,1
502,407,6,13696,317,10,24,2019,155,7
1757,330,8,6637,93,8,25,2017,70,3
1516,240,8,21769,653,8,26,2011,48,1
508,356,9,29802,218,6,35,2002,27,3
515,243,3,22611,565,5,9,2020,77,6
719,252,3,4608,236,4,27,2008,152,3
720,282,10,18695,100,9,4,2004,21,4
1318,262,7,11824,219,10,34,2008,109,5
805,243,8,4336,390,2,36,2014,85,5
646,142,5,3626,83,8,10,2015,82,5
2216,265,4,6518,151,4,3,2014,145,4
2458,240,7,26857,252,7,48,2008,48,5
2479,197,4,15213,404,3,24,2018,110,4
1959,192,6,27373,140,8,28,2007,65,2
881,234,4,921,252,8,33,2017,135,4
1666,15,9,3867,304,6,20,2004,107,2
2974,247,5,18799,692,1,43,2018,129,1
282,70,8,15094,354,10,3,2006,194,7
2,315,2,22912,287,10,26,2012,153,4
1136,185,2,18751,645,7,14,2012,39,1
1683,344,9,748,692,4,14,2009,85,3
68,31,8,3654,163,9,3,2013,84,1
1300,235,4,26861,142,10,43,2018,141,5
2669,217,3,5231,196,9,29,2008,137,3
1824,393,9,8947,510,5,31,2020,55,7
2223,14,6,15360,318,3,9,2008,108,2
612,278,3,8748,647,5,50,2011,116,7
2238,371,10,2353,385,8,44,2005,169,1
2036,62,10,21802,289,7,32,2020,30,2
1463,343,3,3952,520,5,46,2002,157,4
1957,116,4,4270,672,6,42,2020,197,6
1834,411,4,38,253,5,47,2010,151,4
1253,184,10,19792,288,6,28,2008,171,6
2445,218,6,29926,277,6,41,2009,149,3
677,60,8,7352,442,2,5,2021,98,2
1425,113,2,8041,536,8,12,2010,57,3
1623,200,4,14315,304,9,11,2020,6,3
2137,264,4,8178,107,10,31,2019,1,3
2893,304,3,20360,576,3,3,2020,39,7
927,223,7,3835,388,5,20,2008,91,1
311,81,2,12074,499,5,10,2014,195,2
1535,147,3,482,90,3,17,2007,31,1
1268,52,6,14651,191,3,37,2012,69,3
2578,87,3,10549,380,8,49,2016,172,6
1320,272,5,18012,205,8,24,2020,81,5
2438,282,5,11831,330,8,36,2009,115,1
2397,306,7,22914,592,1,17,2016,29,3
2646,277,5,4088,267,2,11,2014,107,7
2212,315,3,28743,347,9,15,2014,32,6
51,94,10,26786,680,3,6,2011,182,5
1689,148,5,28207,679,9,1,2010,105,6
2574,231,10,1782,311,1,20,2007,118,4
2096,115,9,29340,97,9,28,2020,126,7
1645,358,6,13700,354,6,6,2017,81,5
1684,167,4,16495,316,10,45,2005,16,1
1561,298,8,19642,366,10,22,2009,56,4
2010,450,10,13307,462,6,7,2001,13,1
1604,271,5,3343,115,1,50,2003,157,4
2113,61,3,17469,151,8,35,2006,198,7
378,409,7,3312,700,5,6,2012,196,1
2381,238,4,12387,212,1,38,2018,94,4
693,75,10,15326,414,6,44,2003,50,4
1764,126,3,19720,695,4,8,2012,172,7
2276,264,7,10474,272,2,13,2004,185,7
1886,77,7,2525,487,6,48,2008,196,3
1496,93,6,11713,667,9,48,2007,169,4
1558,285,8,11060,226,10,36,2011,9,1
1350,81,4,23132,494,7,8,2011,83,4
1758,355,8,28227,161,7,17,2021,111,2
1692,431,9,26689,153,1,34,2016,105,2
1998,204,1,19724,153,7,32,2005,147,4
1275,180,8,7917,263,7,10,2016,140,5
363,186,2,4651,571,9,9,2008,128,4
466,173,8,13507,406,2,30,2007,186,3
1761,402,4,9730,361,6,23,2016,69,1
1933,199,6,15788,247,2,15,2008,66,3
1663,70,10,3213,596,2,15,2000,171,6
266,412,9,16904,227,3,46,2004,163,7
996,73,5,4035,551,3,29,2015,97,5
1298,249,7,7481,475,9,1,2009,165,2
201,153,5,7544,327,1,33,2001,174,1
1285,444,8,12771,148,2,41,2021,185,2
2668,119,8,16403,293,3,19,2009,42,3
2917,187,3,2712,574,6,24,2015,78,2
671,281,7,13843,160,5,31,2004,26,3
1421,274,10,6168,529,3,8,2005,65,2
1955,333,2,23754,123,2,40,2014,160,5
1906,351,3,29692,332,6,26,2021,82,4
968,298,10,1366,381,2,2,2013,49,1
2915,234,4,21994,319,9,4,2010,17,7
966,130,2,13305,186,3,5,2008,163,6
2153,381,3,8866,588,10,34,2006,28,4
401,445,2,9485,253,3,26,2000,140,2
2554,42,2,24569,458,2,1,2016,1,4
1730,337,8,21930,648,7,45,2002,88,2
942,191,10,4065,261,9,32,2001,199,4
750,349,4,1344,551,1,1,2006,166,1
2751,91,6,14897,609,6,48,2005,196,2
1503,349,9,5313,315,6,39,2006,29,4
376,80,3,16618,337,8,17,2016,117,7
1734,48,9,28457,312,8,3,2003,107,3
1324,370,8,27033,296,2,35,2007,68,4
382,62,7,10810,537,7,38,2001,42,3
587,86,8,422,275,7,49,2008,96,1
459,308,10,15394,314,7,12,2019,3,6
2885,345,7,2677,391,3,13,2000,198,2
1890,30,10,19987,414,5,48,2013,172,3
2256,277,2,21569,155,1,33,2018,109,1
2981,291,3,1610,271,8,34,2013,141,2
671,184,8,23176,612,10,15,2002,30,2
2338,257,5,12394,567,4,9,2001,117,7
2049,270,8,14705,152,9,23,2020,76,4
1290,142,10,25548,361,9,6,2005,172,1
150,115,6,8946,128,6,15,2017,118,1
920,161,6,6347,620,2,26,2013,142,1
2515,344,5,24668,413,4,32,2011,9,1
1229,74,8,20066,337,8,23,2008,57,5
196,290,6,8687,294,1,5,2015,119,7
2962,440,4,3290,386,2,31,2019,96,3
1368,160,2,6076,262,1,28,2010,118,4
738,28,10,26135,419,8,43,2008,21,4
1711,352,9,17342,652,3,24,2009,64,5
544,149,2,1309,247,8,28,2020,195,6
2818,240,3,12410,437,2,18,2013,180,2
1680,140,6,9582,598,3,30,2013,109,7
2965,140,6,27626,486,5,17,2004,156,4
2403,228,2,22660,81,1,32,2015,24,2
2811,192,4,17471,481,8,13,2018,88,1
2195,256,1,16938,133,8,36,2001,114,6
2419,252,4,20501,380,1,15,2000,183,5
2246,342,6,936,170,9,26,2014,22,2
1772,97,10,26669,489,9,49,2013,163,5
2741,169,8,13545,121,2,39,2001,49,5
2837,398,5,6677,495,3,38,2018,62,6
2724,194,1,20900,344,6,8,2010,64,3
1798,69,7,21728,146,7,38,2021,123,6
2228,447,7,2712,103,8,21,2010,21,6
2655,23,4,12706,287,4,27,2013,69,2
1939,397,7,21622,324,5,3,2000,126,3
477,351,4,27194,558,3,34,2015,177,3
1638,204,3,21918,93,5,38,2012,3,3
2785,418,9,1407,673,10,6,2021,167,1
1131,137,2,20482,505,3,1,2000,173,3
1944,415,2,21247,366,4,27,2000,86,4
1740,76,8,29466,492,4,28,2019,146,2
290,187,10,9362,684,5,31,2000,185,4
2359,447,7,13994,491,4,47,2001,188,2
115,7,6,11068,97,5,17,2021,97,3
1868,404,9,24431,301,5,13,2005,79,1
1096,42,6,24592,488,7,17,2008,39,3
1565,405,1,28371,501,8,49,2017,59,4
1668,286,5,2106,407,10,43,2009,37,1
2087,399,3,27874,537,8,46,2018,74,7
720,344,6,16814,414,3,4,2016,155,2
472,356,5,21926,409,6,17,2009,61,3
317,449,10,16304,699,1,24,2019,3,7
2332,400,6,8861,327,2,34,2016,69,1
498,82,5,4126,310,6,10,2006,106,5
2886,48,6,25010,341,3,2,2017,183,4
1771,445,10,1142,685,1,32,2017,32,6
1542,163,1,27349,267,9,35,2002,68,2
2712,360,9,11819,495,9,36,2010,28,6
2872,30,5,6974,529,8,50,2005,191,4
2216,118,1,6936,119,2,43,2006,88,3
626,212,3,29163,277,4,39,2003,27,6
885,79,3,8777,154,4,50,2002,141,7
1491,49,4,49,490,3,39,2013,11,3
1364,315,4,16440,380,6,33,2016,19,7
2191,143,7,2857,202,6,12,2000,129,7
2182,318,7,16502,294,9,35,2013,72,1
2958,432,7,26605,654,3,17,2015,154,2
2829,127,10,24356,426,5,20,2004,101,7
1165,350,6,24038,164,5,28,2000,159,1
365,154,9,6230,282,9,24,2010,124,2
2135,312,4,6211,284,3,18,2004,97,2
2565,413,7,12014,198,8,8,2010,186,3
212,203,3,17535,253,7,47,2017,62,3
1889,204,5,3588,449,2,49,2013,110,2
632,43,9,23818,634,6,25,2010,60,7
2612,15,4,12185,372,7,41,2011,132,1
515,32,9,8984,643,7,31,2015,138,5
207,8,7,26435,526,5,4,2012,113,5
1731,221,3,25855,467,2,10,2010,62,6
2843,110,10,19359,377,4,8,2020,132,6
2114,56,6,1743,293,10,11,2021,171,3
761,442,2,28042,149,7,9,2013,113,7
2885,204,1,11914,657,7,11,2020,45,2
2713,133,7,28720,330,10,35,2007,9,7
1300,68,2,25177,217,7,30,2009,59,5
136,400,10,9100,368,4,7,2014,3,5
2773,138,5,5702,646,1,30,2019,26,5
881,165,9,5966,311,4,14,2014,158,3
519,54,10,5511,610,2,25,2006,43,4
154,310,3,2434,132,7,42,2004,76,7
1750,118,5,16325,108,3,24,2012,124,2
2164,147,6,16815,251,8,41,2018,83,4
683,230,6,176,95,2,2,2007,95,7
2147,425,8,7450,686,8,46,2016,83,6
1803,54,9,10953,118,9,13,2001,4,7
2281,145,8,28248,684,6,5,2015,81,4
289,348,3,24600,488,10,26,2018,85,2
623,192,1,21612,342,10,27,2019,179,5
2776,313,1,14615,286,10,27,2010,174,4
2001,300,5,27738,698,1,5,2018,122,2
693,421,2,28406,248,8,35,2002,154,7
189,11,2,7518,433,4,5,2013,61,4
1825,135,8,903,696,1,6,2013,197,4
799,175,6,7777,389,2,29,2014,3,2
963,123,3,6696,185,10,32,2011,28,2
2823,265,8,1009,325,2,18,2006,56,4
1993,304,5,3368,242,9,33,2020,23,5
2960,6,4,13148,357,1,43,2007,137,5
1616,240,10,23442,204,9,40,2016,169,2
2887,254,10,24133,644,3,47,2008,25,1
2770,134,10,11813,589,2,36,2001,28,7
515,276,2,24837,338,3,13,2016,30,1
2953,290,7,26929,308,4,32,2021,194,6
2546,162,2,18970,502,6,2,2009,13,5
783,123,8,22838,551,8,5,2017,124,7
2608,128,7,23315,581,4,46,2005,198,4
844,289,10,21066,366,5,15,2017,126,3
334,260,6,28635,599,6,19,2012,195,2
2818,191,10,8534,622,10,16,2011,57,3
2134,403,5,1065,180,2,12,2020,57,7
650,222,9,12852,294,10,11,2013,166,3
1593,257,3,16802,488,9,48,2021,133,6
1177,365,9,7589,437,10,17,2000,27,6
2445,37,3,19825,331,8,28,2017,157,5
785,252,8,15724,653,10,1,2013,28,5
2926,303,7,19151,77,1,8,2015,173,4
2805,266,1,9099,449,5,31,2012,137,3
